game_id,official_id
20300075,1201
20300075,1194
20300075,2531
20300072,1827
20300072,1204
20300072,1164
20300071,1192
20300071,1186
20300071,2530
20300067,1150
20300067,1664
20300067,1147
20300065,1142
20300065,1193
20300065,1203
20300069,1662
20300069,1161
20300069,1165
20300070,1155
20300070,1198
20300070,1176
20300066,2534
20300066,1179
20300066,1190
20300068,1144
20300068,1153
20300068,2005
20300076,1148
20300076,1200
20300076,1363
20300073,1154
20300073,2001
20300073,1184
20300083,1143
20300083,1146
20300083,1163
20300081,1830
20300081,1180
20300081,1826
20300079,1662
20300079,1165
20300079,1161
20300082,1155
20300082,1198
20300082,1176
20300084,1201
20300084,2531
20300084,1194
20300077,1162
20300077,1664
20300077,1195
20300078,1152
20300078,2147
20300078,1188
20300080,2529
20300080,1164
20300080,1156
20300087,1179
20300087,1190
20300087,2147
20300085,1160
20300085,1168
20300085,2534
20300088,2005
20300088,1156
20300088,1203
20300086,1186
20300086,2004
20300086,1199
20300091,1664
20300091,1162
20300091,1159
20300094,1146
20300094,1143
20300094,1163
20300090,1179
20300090,1168
20300090,1190
20300092,2004
20300092,1188
20300092,1155
20300101,1151
20300101,1169
20300101,1167
20300100,1163
20300100,1143
20300100,1146
20300095,1154
20300095,1185
20300095,2001
20300098,1830
20300098,1199
20300098,1826
20300099,1176
20300099,1198
20300099,1188
20300097,1184
20300097,1159
20300097,1203
20300102,1204
20300102,1180
20300102,1827
20300096,1662
20300096,1161
20300096,1160
20300111,1164
20300111,2529
20300111,1156
20300109,1176
20300109,1198
20300109,1192
20300104,2001
20300104,1185
20300104,1154
20300106,1826
20300106,1199
20300106,2531
20300103,2002
20300103,1150
20300103,1195
20300107,1664
20300107,1162
20300107,1147
20300114,2147
20300114,1152
20300114,1165
20300112,1184
20300112,1147
20300112,1664
20300119,2002
20300119,1150
20300119,1195
20300121,1140
20300121,1144
20300121,1200
20300122,1662
20300122,1190
20300122,1827
20300125,2529
20300125,1164
20300125,1156
20300115,1363
20300115,1142
20300115,1148
20300120,1161
20300120,1168
20300120,1143
20300118,2001
20300118,1154
20300118,1185
20300117,1186
20300117,1160
20300117,2003
20300123,1152
20300123,2147
20300123,1165
20300124,1201
20300124,1198
20300124,1192
20300116,1162
20300116,1159
20300116,1169
20300131,2005
20300131,1200
20300131,1144
20300130,1153
20300130,1189
20300130,1203
20300134,1156
20300134,1164
20300134,2529
20300133,1155
20300133,2530
20300133,1188
20300132,1151
20300132,1167
20300132,1169
20300129,1363
20300129,1142
20300129,1148
20300135,1662
20300135,1190
20300135,1179
20300126,1186
20300126,2001
20300126,1184
20300127,1194
20300127,2004
20300127,1199
20300136,1161
20300136,1143
20300136,1146
20300137,1201
20300137,1192
20300137,1198
20300139,1142
20300139,1193
20300139,1363
20300141,1200
20300141,1144
20300141,2005
20300142,1168
20300142,2534
20300142,1163
20300143,1192
20300143,1830
20300143,1201
20300140,2004
20300140,1184
20300140,1167
20300147,1154
20300147,1169
20300147,1151
20300146,2004
20300146,1826
20300146,1194
20300151,1174
20300151,1190
20300151,1662
20300145,1363
20300145,1203
20300145,1193
20300144,1162
20300144,2002
20300144,1195
20300150,1152
20300150,1160
20300150,1165
20300148,1176
20300148,1199
20300148,2530
20300153,1151
20300153,1184
20300153,1143
20300152,1194
20300152,1826
20300152,2531
20300159,1160
20300159,1174
20300159,1190
20300160,1664
20300160,1150
20300160,1185
20300161,1830
20300161,1188
20300161,1155
20300158,2530
20300158,1180
20300158,1176
20300154,1169
20300154,1159
20300154,1154
20300157,1204
20300157,1153
20300157,1148
20300155,1189
20300155,1200
20300155,1827
20300156,2529
20300156,1156
20300156,1203
20300162,1153
20300162,1204
20300162,1148
20300163,2001
20300163,1147
20300163,1162
20300167,1154
20300167,2002
20300167,1195
20300165,1201
20300165,1180
20300165,2004
20300173,1144
20300173,1363
20300173,1200
20300170,1193
20300170,1142
20300170,2005
20300174,1662
20300174,1185
20300174,1190
20300172,2001
20300172,1147
20300172,1162
20300175,1830
20300175,1155
20300175,1188
20300178,1161
20300178,1146
20300178,2534
20300181,1150
20300181,1185
20300181,1664
20300176,1168
20300176,2147
20300176,1163
20300180,1164
20300180,1189
20300180,1203
20300185,1155
20300185,1194
20300185,2531
20300187,1200
20300187,1144
20300187,1363
20300183,1165
20300183,1143
20300183,1163
20300182,2002
20300182,1167
20300182,1195
20300186,1162
20300186,2001
20300186,1147
20300188,1198
20300188,1192
20300188,1176
20300190,1174
20300190,2003
20300190,1152
20300189,2529
20300189,1203
20300189,1156
20300191,1155
20300191,1188
20300191,1150
20300195,1160
20300195,1174
20300195,1662
20300197,1193
20300197,1142
20300197,2005
20300199,1204
20300199,1200
20300199,1201
20300192,2530
20300192,1176
20300192,1826
20300194,1168
20300194,2147
20300194,1163
20300198,1363
20300198,1164
20300198,1144
20300193,2529
20300193,1148
20300193,1153
20300196,1188
20300196,2531
20300196,1180
20300202,1830
20300202,1147
20300202,1186
20300201,1189
20300201,1148
20300201,1153
20300204,1190
20300204,2003
20300204,1165
20300203,1146
20300203,2147
20300203,1152
20300200,2001
20300200,1151
20300200,1167
20300206,1144
20300206,1164
20300206,1179
20300208,2005
20300208,1142
20300208,1193
20300207,1143
20300207,1161
20300207,1194
20300205,2002
20300205,1159
20300205,1154
20300209,1150
20300209,1169
20300209,1184
20300210,1161
20300210,1160
20300210,2534
20300219,2002
20300219,1151
20300219,1195
20300222,1143
20300222,1163
20300222,1179
20300212,1189
20300212,1167
20300212,1159
20300211,1162
20300211,1150
20300211,1169
20300216,1174
20300216,2147
20300216,1146
20300215,1830
20300215,1192
20300215,1188
20300214,1662
20300214,1190
20300214,1168
20300217,1201
20300217,1176
20300217,1198
20300220,1204
20300220,1185
20300220,1200
20300221,2004
20300221,1194
20300221,1199
20300218,2530
20300218,1186
20300218,1180
20300213,2001
20300213,1154
20300213,1184
20300231,1185
20300231,1199
20300231,2004
20300225,1153
20300225,1148
20300225,1189
20300232,1194
20300232,1180
20300232,1198
20300229,1146
20300229,1152
20300229,2003
20300224,1826
20300224,2531
20300224,1155
20300228,1144
20300228,1193
20300228,1156
20300223,1147
20300223,2005
20300223,1827
20300226,1363
20300226,1142
20300226,1203
20300233,1186
20300233,2529
20300233,1164
20300234,1151
20300234,2002
20300234,1195
20300240,1151
20300240,1195
20300240,2530
20300236,1200
20300236,1144
20300236,1363
20300239,2004
20300239,1186
20300239,1199
20300235,1662
20300235,1165
20300235,1190
20300245,2002
20300245,1184
20300245,1154
20300242,1204
20300242,1142
20300242,1193
20300243,1144
20300243,1200
20300243,1363
20300244,1179
20300244,1162
20300244,1167
20300241,1662
20300241,1165
20300241,1190
20300254,1199
20300254,1198
20300254,1826
20300255,2003
20300255,1163
20300255,1174
20300251,2001
20300251,1162
20300251,1167
20300256,1152
20300256,1168
20300256,2147
20300249,1148
20300249,1164
20300249,1189
20300246,2531
20300246,1180
20300246,1188
20300248,1155
20300248,1194
20300248,1830
20300258,1161
20300258,1146
20300258,1159
20300257,1204
20300257,1193
20300257,1200
20300269,1153
20300269,1201
20300269,1156
20300265,1192
20300265,2004
20300265,1176
20300259,1204
20300259,1148
20300259,1194
20300268,2003
20300268,1174
20300268,1163
20300263,1150
20300263,1185
20300263,1664
20300270,1168
20300270,1155
20300270,2147
20300262,1146
20300262,1143
20300262,1161
20300267,1169
20300267,1184
20300267,1154
20300266,1179
20300266,1830
20300266,1826
20300261,1180
20300261,1188
20300261,2531
20300264,1167
20300264,1162
20300264,2001
20300272,1199
20300272,2004
20300272,1176
20300278,1156
20300278,1153
20300278,1201
20300276,1200
20300276,1827
20300276,2529
20300274,1180
20300274,2531
20300274,1194
20300273,1203
20300273,1193
20300273,1164
20300271,1142
20300271,1148
20300271,1189
20300277,1186
20300277,1192
20300277,1198
20300275,2534
20300275,1160
20300275,1190
20300283,1154
20300283,1184
20300283,1169
20300284,1826
20300284,1155
20300284,1830
20300282,1174
20300282,2003
20300282,1163
20300281,2001
20300281,1167
20300281,1195
20300280,1151
20300280,1185
20300280,1664
20300285,1188
20300285,1199
20300285,1194
20300287,1142
20300287,1203
20300287,1189
20300288,1152
20300288,1168
20300288,2147
20300286,1179
20300286,1161
20300286,1662
20300291,1363
20300291,1153
20300291,1156
20300295,1150
20300295,1151
20300295,2529
20300294,2002
20300294,1147
20300294,1195
20300289,1144
20300289,1142
20300289,2530
20300296,1199
20300296,2004
20300296,1194
20300298,1154
20300298,1169
20300298,1185
20300297,1830
20300297,1155
20300297,1826
20300292,1179
20300292,2534
20300292,1174
20300305,2531
20300305,1176
20300305,1192
20300300,1163
20300300,1174
20300300,1143
20300303,1188
20300303,1186
20300303,1198
20300299,1195
20300299,2002
20300299,1147
20300302,1662
20300302,1160
20300302,1190
20300301,1164
20300301,1203
20300301,1363
20300304,1167
20300304,1159
20300304,2001
20300308,1155
20300308,1826
20300308,1830
20300307,1180
20300307,1201
20300307,2530
20300315,1143
20300315,1163
20300315,1174
20300310,1184
20300310,1188
20300310,1154
20300312,1162
20300312,1147
20300312,2002
20300309,1142
20300309,1148
20300309,1363
20300313,1152
20300313,1179
20300313,2534
20300318,1159
20300318,1167
20300318,1198
20300317,1827
20300317,1204
20300317,1200
20300319,1176
20300319,1192
20300319,2531
20300322,1156
20300322,1363
20300322,1153
20300323,1201
20300323,2530
20300323,1180
20300326,1827
20300326,1204
20300326,1164
20300324,1163
20300324,1165
20300324,2003
20300321,1150
20300321,1195
20300321,2002
20300327,1159
20300327,1198
20300327,1200
20300325,1830
20300325,1155
20300325,1826
20300330,1184
20300330,1154
20300330,1664
20300331,2529
20300331,1142
20300331,1193
20300332,1176
20300332,1192
20300332,2531
20300328,2147
20300328,1146
20300328,1152
20300329,2001
20300329,1185
20300329,1167
20300335,1194
20300335,1188
20300335,1180
20300334,1174
20300334,1190
20300334,2147
20300337,1204
20300337,1164
20300337,1827
20300336,1169
20300336,1150
20300336,1195
20300333,1662
20300333,1161
20300333,1179
20300338,1160
20300338,2003
20300338,1161
20300345,1148
20300345,1142
20300345,1189
20300341,1198
20300341,1199
20300341,1186
20300340,1154
20300340,1151
20300340,1664
20300339,1144
20300339,1200
20300339,2530
20300342,2529
20300342,1153
20300342,1193
20300346,1192
20300346,1176
20300346,2531
20300343,1143
20300343,1190
20300343,1146
20300344,2001
20300344,1185
20300344,1167
20300351,1194
20300351,1826
20300351,1830
20300348,1664
20300348,1147
20300348,1162
20300352,1160
20300352,1152
20300352,2534
20300355,1201
20300355,1180
20300355,2531
20300353,1174
20300353,1146
20300353,2147
20300356,1148
20300356,1189
20300356,1142
20300349,1200
20300349,1204
20300349,1203
20300354,1153
20300354,1193
20300354,1363
20300347,1662
20300347,1144
20300347,1156
20300359,1185
20300359,2001
20300359,1167
20300357,1164
20300357,1827
20300357,1204
20300358,1826
20300358,1199
20300358,1198
20300360,1163
20300360,1143
20300360,1160
20300364,1192
20300364,1186
20300364,2530
20300370,2003
20300370,1161
20300370,1165
20300365,2534
20300365,1174
20300365,1190
20300367,1198
20300367,1199
20300367,1194
20300368,1193
20300368,1153
20300368,1363
20300369,1142
20300369,1148
20300369,1189
20300362,1203
20300362,1164
20300362,1830
20300361,1169
20300361,1195
20300361,1147
20300366,1159
20300366,1664
20300366,1154
20300363,1156
20300363,1151
20300363,1200
20300375,1151
20300375,1154
20300375,1830
20300373,1826
20300373,1176
20300373,2004
20300376,1662
20300376,1144
20300376,1147
20300371,1167
20300371,1184
20300371,1188
20300372,2147
20300372,1146
20300372,1152
20300374,1204
20300374,1200
20300374,1156
20300377,2002
20300377,1162
20300377,1150
20300379,1142
20300379,1148
20300379,1189
20300383,2004
20300383,1188
20300383,1199
20300384,1162
20300384,1150
20300384,2002
20300382,1143
20300382,1152
20300382,1193
20300381,2529
20300381,1164
20300381,1203
20300385,1161
20300385,2003
20300385,1165
20300380,2530
20300380,1163
20300380,1159
20300386,1830
20300386,1176
20300386,1199
20300388,1161
20300388,1662
20300388,1184
20300389,2004
20300389,1176
20300389,1188
20300390,1152
20300390,2534
20300390,1146
20300393,1192
20300393,1186
20300393,2530
20300392,1169
20300392,1195
20300392,1159
20300396,1151
20300396,2001
20300396,1154
20300398,1200
20300398,1165
20300398,1363
20300400,1150
20300400,2002
20300400,1162
20300397,1179
20300397,1163
20300397,2003
20300391,1203
20300391,1148
20300391,2147
20300395,1174
20300395,2531
20300395,1160
20300394,1147
20300394,1156
20300394,1189
20300403,1363
20300403,1164
20300403,1184
20300402,1190
20300402,1168
20300402,1160
20300401,1154
20300401,1186
20300401,1826
20300404,1151
20300404,2004
20300404,1162
20300416,1193
20300416,1203
20300416,2529
20300410,1152
20300410,1179
20300410,2147
20300413,1146
20300413,1163
20300413,2534
20300405,2001
20300405,1159
20300405,1199
20300411,1200
20300411,1156
20300411,1204
20300412,1195
20300412,1169
20300412,1185
20300407,1830
20300407,1192
20300407,1201
20300414,1168
20300414,1160
20300414,1190
20300408,1826
20300408,1174
20300408,1143
20300409,2530
20300409,1155
20300409,1188
20300406,1662
20300406,1161
20300406,1165
20300418,2002
20300418,1186
20300418,1150
20300417,1162
20300417,1154
20300417,2001
20300419,1176
20300419,1198
20300419,1199
20300420,1174
20300420,2530
20300420,1155
20300422,1827
20300422,1147
20300422,1195
20300421,1148
20300421,2147
20300421,1152
20300426,1200
20300426,1204
20300426,1156
20300427,1165
20300427,1143
20300427,1190
20300424,1201
20300424,1192
20300424,2531
20300425,1161
20300425,1160
20300425,1662
20300423,1163
20300423,1146
20300423,2534
20300436,1146
20300436,1163
20300436,2534
20300430,1188
20300430,1198
20300430,1151
20300431,2001
20300431,1162
20300431,1184
20300435,1165
20300435,1143
20300435,1190
20300434,1168
20300434,1179
20300434,2003
20300433,1148
20300433,1189
20300433,1155
20300437,1185
20300437,1169
20300437,1195
20300438,1147
20300438,2529
20300438,1827
20300445,1193
20300445,1203
20300445,1363
20300443,1155
20300443,1160
20300443,1662
20300440,1168
20300440,1179
20300440,2003
20300447,1826
20300447,1180
20300447,2530
20300448,2001
20300448,1167
20300448,1151
20300446,1144
20300446,1153
20300446,1198
20300452,2003
20300452,1156
20300452,1142
20300456,2534
20300456,1176
20300456,1165
20300462,2529
20300462,1179
20300462,1163
20300460,1180
20300460,1830
20300460,1826
20300459,1192
20300459,2530
20300459,1188
20300453,1143
20300453,1160
20300453,1190
20300454,1195
20300454,2002
20300454,1159
20300451,1144
20300451,1193
20300451,2531
20300461,1662
20300461,1155
20300461,1151
20300458,1184
20300458,1169
20300458,1167
20300455,1827
20300455,1200
20300455,1189
20300457,2147
20300457,1146
20300457,1161
20300464,1198
20300464,1204
20300464,1153
20300468,1826
20300468,1180
20300468,2531
20300463,1148
20300463,1363
20300463,1150
20300469,1188
20300469,2530
20300469,1192
20300465,2003
20300465,1156
20300465,1142
20300466,1167
20300466,1159
20300466,2002
20300467,1185
20300467,1169
20300467,1147
20300470,1162
20300470,1168
20300470,2001
20300471,1194
20300471,2004
20300471,1201
20300473,1827
20300473,1200
20300473,2534
20300472,1165
20300472,1190
20300472,1143
20300475,1194
20300475,1201
20300475,2004
20300476,1151
20300476,1155
20300476,1662
20300474,1160
20300474,1161
20300474,2147
20300481,1146
20300481,1195
20300481,2002
20300484,1204
20300484,1198
20300484,1153
20300482,1179
20300482,2003
20300482,1163
20300483,1662
20300483,1151
20300483,1155
20300478,1168
20300478,2147
20300478,1190
20300479,1148
20300479,1200
20300479,1363
20300480,1830
20300480,1188
20300480,1192
20300487,1168
20300487,1201
20300487,2534
20300490,1180
20300490,2531
20300490,1827
20300489,1156
20300489,1189
20300489,1142
20300488,1830
20300488,1199
20300488,1165
20300485,1162
20300485,1193
20300485,1169
20300486,1188
20300486,1150
20300486,1826
20300497,1164
20300497,2529
20300497,1160
20300496,1165
20300496,1199
20300496,1169
20300500,1153
20300500,1198
20300500,1827
20300502,1151
20300502,2530
20300502,1155
20300493,1185
20300493,2002
20300493,1161
20300494,1826
20300494,1144
20300494,1150
20300498,1193
20300498,1162
20300498,2001
20300499,1184
20300499,1186
20300499,1174
20300495,1146
20300495,2147
20300495,1190
20300504,1168
20300504,1152
20300504,2534
20300503,1144
20300503,1185
20300503,1167
20300510,1204
20300510,1153
20300510,1146
20300508,2534
20300508,1161
20300508,1168
20300512,1143
20300512,1165
20300512,1163
20300509,2001
20300509,1195
20300509,1150
20300515,2530
20300515,1156
20300515,1200
20300513,1174
20300513,2531
20300513,1160
20300505,1152
20300505,1179
20300505,2003
20300506,2147
20300506,1190
20300506,1162
20300514,1189
20300514,1148
20300514,1142
20300518,1154
20300518,2003
20300518,1151
20300519,1174
20300519,1201
20300519,1160
20300522,1142
20300522,1148
20300522,1363
20300521,1144
20300521,1184
20300521,1193
20300520,1143
20300520,1165
20300520,1163
20300517,2004
20300517,1195
20300517,1198
20300526,1204
20300526,1153
20300526,1193
20300527,1830
20300527,1186
20300527,1192
20300525,2529
20300525,1164
20300525,1185
20300528,1199
20300528,1826
20300528,2531
20300524,1180
20300524,1188
20300524,1176
20300530,1164
20300530,1143
20300530,1144
20300532,1168
20300532,1201
20300532,2530
20300529,1179
20300529,1165
20300529,1163
20300531,1148
20300531,1142
20300531,1363
20300540,1199
20300540,1826
20300540,2530
20300535,1204
20300535,1200
20300535,1144
20300542,1830
20300542,1186
20300542,1192
20300538,1146
20300538,2147
20300538,1190
20300539,1662
20300539,1168
20300539,1201
20300534,1162
20300534,1185
20300534,1147
20300536,2002
20300536,1150
20300536,1159
20300537,1174
20300537,1152
20300537,2534
20300533,2529
20300533,1176
20300533,1180
20300541,1154
20300541,1169
20300541,1195
20300549,2001
20300549,1147
20300549,1162
20300548,1164
20300548,1188
20300548,1198
20300544,1152
20300544,1174
20300544,2534
20300545,1180
20300545,1193
20300545,2531
20300546,1161
20300546,1184
20300546,1185
20300543,1163
20300543,2003
20300543,1179
20300550,2147
20300550,1146
20300550,1190
20300551,1184
